TEXT,ATTACK,NUMBER_OF_ERRORS,ID_ERRORS
Kind of a forget... place as far as Irish pubs go. I don't remember much about it. pleasant at all...,BERTAttackLi2020,1,['A_INFINITIVE']
of places just doesn't seem very uncomfortable.  I get a very unusual sensation when I am in the place.  It is unlike lunch in a fishbowl.  people seems to have an air of snottinet.  Food is kind of pricelike.,BERTAttackLi2020,1,['PEOPLE_VBZ']
"Yeah, this Hertz location has it down.   Being located with the other rental car agencies makes it so easy to drop off the car and get back to the airport.   \n\nThe rental yard is covered, clean and secure.   a hate this shit.",BERTAttackLi2020,0,[]
"i'l a vegetarian, but even I still can'n decide when I come to Lo-Lo's.  The food is just a big big heart attack waiting to happen, but by God, if you're gonna go, go out in style.  jesus!",BERTAttackLi2020,0,[]
i'ave grown up on Roscoe's Chicken in waffled but I liked this location so bad more. Plus you don't smell like chicken when you leave Score!,BERTAttackLi2020,0,[]
"Service is okay. Mac n cheese sucked, noodles were mushy and it was chalky. The Catfish was bland. The chicken and gravy was good, and the Kool aid in the jars was kinda cool and unique. Overall, satisfied.",BERTAttackLi2020,0,[]
"in was decent (smoked duck sandwhich) but like the other reviewers, service is extremely fast. It was even difficult to order drinks... They are sorely understaffed. Happy hour prices are decent but I wouldn't come down due to the service.",BERTAttackLi2020,0,[]
"I have been going here for years. LOVE the food. \n\nProblem; on our order made this week (delivery pizza & wings) our entire family AND extended family got food s. (there is no way it was a bug, only people affected were those who ate chicken wings)",BERTAttackLi2020,0,[]
"interesting, easy, and CHEAP!!! seriously, $5 blue moon pitchers?! wow!!! ladies, don't feel aware to drink out of the pitcher or that the bartender can't hear u...its ok...its only worth it! lol",BERTAttackLi2020,1,['ITS_TO_IT_S']
"Great fish and chips! DELICIOUS fried mushrooms. The the burgers are just OK. \nTheir condiment bar always seems fresh too. I awarded 1 star because the bathroom has a funny smell. Can't quite pin point it but ya...not very pleasant. Other than than, pretty darn fine place to eat.",BERTAttackLi2020,0,[]
"Pretty bad, a bit dirty and it definitely needs a new coat of paint on the front, but the food tasted fresh and the staff was very friendly. I'll go back when I'm craving Vietnamese in this area.",BERTAttackLi2020,0,[]
I really dislike the food here. But I also like the staff they're really attentive and everybody has a great attitude. i'll only been here once so far but I know I will never be home.,BERTAttackLi2020,0,[]
"Good margarita's, a ceviche, and an good server; no. wouldn come back for a visit:)",BERTAttackLi2020,1,['MISSING_APOSTROPHE_T']
"A friend recommended char'st. ok!! Had a great show. The festival act Soul state were excellent, excellent, ok.  further I say more.... loof.",BERTAttackLi2020,0,[]
"I figure the maxim for Staples' s is the same for The living bodies - \""""run and hide\"""". I am waiting now because an executive started to help me ship a package, then took off mid-process. ummum... hey?\n\nToo hell it's the only office supply store around.",BERTAttackLi2020,0,[]
"Do yourself a favor and go go!  3 hours for a \""""partial highlight\"""" I was running out of the salon with bad hair! only problem in a salon ever...",BERTAttackLi2020,0,[]
Always paying the drive,BERTAttackLi2020,0,[]
".go, happening again.",BERTAttackLi2020,0,[]
"Guys watch your out, bartenders sometimes try to grab you off. When they get a large $50 or $100 dollar bill they try to give you change for $20.  always treat you nice stuff. telling you: \""""What do you like?\"""".",BERTAttackLi2020,0,[]
"It's not old of peoples food, if you like that type of stuff ;) kinds of probably a more prices version of Denny's.",BERTAttackLi2020,0,[]
The food is never been good there and they have great deal\nWhen my wife wants to go out to breakfast that is where we go\n\nther omelethese are the best,BERTAttackLi2020,0,[]
"she needs Mary Coyle and Sugar Bowl because, if anything, they serve as a tavaluable tick clock to another time.  It does helps that she makes the best raspberry shake this side of sand Lake, Utah.",BERTAttackLi2020,1,['DOES_VBZ_DT']
it special here just over here Mexican food. Got two breakfast burritos and paid $15.00.,BERTAttackLi2020,0,[]
Place has not been left since 1972. Decore from the same era. Full of drunken slobs. Smells clean.,BERTAttackLi2020,0,[]
I called and called and no one the. Tried three times.  Is this pace even open?  Pretty sad.  Had to go outside and they got our order right.  Open to new new ideas for Thai soup. The best for me when I am sick!!,BERTAttackLi2020,1,['THE_SENT_END']
"of no lettuce salads - except they need to chop their cucumbers smaller. Very cleanof food overall. Hate the seating atmosphere. Everyone is on top of each other and not in a good way. But, you can get it to go so thats a bonus.",BERTAttackLi2020,0,[]
I tried it for the first time it's the worse pizza ever it make me sick I'll soon go back there!,BERTAttackLi2020,1,['CONFUSION_WORSE_WORST']
I believe the dim sum was pretty good but their service was alright.  for some reason they seemed pissed off when they were pushing the dim sum cart.....,BERTAttackLi2020,0,[]
"in Mexican food. The torties are fresh and reasonably priced. If you have not had a Mexican sandwich before, let me introduce you to The Torta. care asacho, lettuce, tomatoes, onions, avocato, on a low roll. No mayo or any. yuchicken and a $4.99 a filled lunch.",BERTAttackLi2020,0,[]
Delivery boy always showed up. Manager does not seem to care.  highly recommended,BERTAttackLi2020,0,[]
nice beds! Good prices. Ok service .. Huh? Duh? Wha? I work at a tanning salon and last year at band camp.....,BERTAttackLi2020,0,[]
Shrimp fajitas and fresh tortillas make up for the lousy sides and the okay salsa. most shrimp fajitas I've experienced to date although that may just be the MSG. Wish they would step up there sides though.,BERTAttackLi2020,0,[]
"Love the handcreations tortillas!  So scrumeing.\n\nThe queso is awesome, but severely overpriced ($4?  Come on).\n\nUsually always get the shrimp fajitas to share; only tried a menu application once, and it was decent.\n\nlort it here; just not a fan of walking out smelling like grilled onions.",BERTAttackLi2020,0,[]
"to on!!! its veggy fajitas are amazing!!! :) garlic, red & green peppers, black olives, zucchini, cheese & pico + sour cream. cute! Tortillas are clean and i can't be to go back!!!",BERTAttackLi2020,0,[]
Went on Tuesday and got food poisoning later that night. Had the sirloin n shrimp. I am so exhausted from all the nausea.  always will go back.,BERTAttackLi2020,0,[]
Saturday night. Opening weekend of Spring Training. 1 chef. Long waits between food delivery. \n\nAyce is unlimited in variety unless you really like California rolls. There are 5-6 different ones.,BERTAttackLi2020,0,[]
"Wish I could grant this five star. I wasn't expecting much other than a sandwich/sub...unfortunately it was the most boring, limp and flavorless sub I think I've ever had. I'll definitely avoid Blimpies going forward in my travels.",BERTAttackLi2020,0,[]
"in were in from San Diego and all 6 of us loved our food. The portion sizes were sizes, we could have taken. The services was good. oh you can'not be 98 cent margarita'n!! after we's in arizona again we't definitely be here.",BERTAttackLi2020,1,['NOUN_INCORRECT_BE']
a vision as other Yelpers. ordered is usually WRONG in one way or the other. won'd return here!,BERTAttackLi2020,0,[]
"to, I'll admit i's a die-hard Taco Bell fan... but beyond that, i't always gotten regular service from this location. They're always sweet to me in the drive-thru and their service is usually quite slow. my recommendation it all the year.",BERTAttackLi2020,0,[]
Always perfect. for beautiful people as well. first problem is that the delivery takes a just while. have they delivered slower they would be the worst.,BERTAttackLi2020,0,[]
Food is definitely authentic & very good. sauce was too watery for my liking & not very zingy. Burritos were HUGE!!!,BERTAttackLi2020,0,[]
better people and lots better food!,BERTAttackLi2020,0,[]
"I've order repeatedly from this location recently at different times of day, and not only was the estimated delivery time unusually large, but my joe arrived the 30 years at both times.\n\nThe pizza itself was ok.",BERTAttackLi2020,0,[]
"Bamboo has the only orange chicken you can ever find. They use only fresh high-er quality foods. \n\nRoaches are not fun, but  the salad place next door went under so I imagine things are being stirred up. \n\nPlease try pine for yourself.",BERTAttackLi2020,0,[]
the top always!! Hard to find and it is always empty and never good finds. after a few expeditions but will not going back to this last!!,BERTAttackLi2020,0,[]
to little airport. It has a nice restaurant inside with neat model airplanes hanging from the ceiling. Nice little lobby too.,BERTAttackLi2020,0,[]
you has been taking care of all of my isnsurance needs for many years and his staff has done a a lot notifying me ahead of time when something is overdue to avoid any concerns. Thnak you dick!,BERTAttackLi2020,1,['BASE_FORM']
"Well, that was good. The Don, I think it was, with chicken, marinara and no green peppers. Sheesh! I just ate it 6 hours ago and I want another right now.",BERTAttackLi2020,0,[]
sound Pizza and Wings. I'd rather have Sardella's than Pizza Hut or Domino's.\ntthey can have great week day specials.  great customer service is a plus!!!!,BERTAttackLi2020,0,[]
okay! good and fair. Will do business again. I came from Gene's Auto Worx in Tempe.  Gene's is shady..,BERTAttackLi2020,0,[]
boss : has of management skills and has no understanding about customer services/support. good to learning how to treat customer with care.  \q a more buying at this boutique.,BERTAttackLi2020,0,[]
First let me say I'm a picky out love good food a friend took me here so was not my first choice da price was good da food ? Let's just say my first and lasts again hopefully.,BERTAttackLi2020,0,[]
"Great food, great service - I recommend it only if your eating TO GO.",BERTAttackLi2020,0,[]
"nothing about these subs are great: the meat, the toppings, and even the bread is wonderful! Its ll a way just to check the signs and bumper stickers.",BERTAttackLi2020,0,[]
"Craig's standard upholsterists re-upholched my truck bench seat. They matched the original pattern however altered the fabric to leather. They also found the sun visors for me. fine workmanship, decent price, and they finished before I expected them to. I will move to!",BERTAttackLi2020,0,[]
"My ancestors and I went up to Flagstaff to play in the snow! So we come into Town and spot a Sizzler.  Famous  chicken and their salad bar, prices for quality far over priced. Very pleased !!\n.                                       Von Louis Thomsen \n                                             (623) 512-7060",BERTAttackLi2020,1,['OVER_COMPOUNDS']
"Usedto come here all the time in high school, but it has slowly become more and more a. A decent mall, cheap stuff.",BERTAttackLi2020,1,['THE_SENT_END']
a love shrimp cocktail as long as the shrimp are de-veined. one place did not and I was unable to finish my $14 cocktail.,BERTAttackLi2020,0,[]
.ha... forgetful chain eat... would like to give extra five star for the free peanuts.. and free lunch...,BERTAttackLi2020,1,['CD_NN']
"first bread i'ave had in the valley. Ordered the Brothers Special Sicilian. It was so good I went back the following week. Both times I was there, the place was busy both dine in and take out. Staff was very friendly. i't ever go back!",BERTAttackLi2020,0,[]
with my 2 quarter old Pit mix from here. They are very nice and easy to deal with. this dogger is very pregnant and her check-ups are full! I am very excited.,BERTAttackLi2020,1,['CD_NNU']
As from this still back in the drive thru. Been here for about 15 waiting & still haven't gotten my check. Only taking cash at the moment which sucks!!! Really good service,BERTAttackLi2020,1,['THIS_RB_VB_IN']
First time here. Well organized and clean. Very friendly staff. Reasonable prices and large space. Down side ... In rough neighborhood. Wouldn't come alone at night and definitely locked my car. might try again.,BERTAttackLi2020,1,['DOWN_COMPOUNDS']
beautiful kitchen and table - beautiful and expensive. Very nice and hard the host - we didn't enjoy the delay as this speaker speaks  real hard.,BERTAttackLi2020,0,[]
"i't very happy this place is in my neighborhood. Their water tastes great. it are open, it seems, all the time. except some holidays, if I remember correct. \nGood some Thrifty sugar cream and a smiling face too. \nFamily run. \nbeaters a dirty old factory. some day",BERTAttackLi2020,1,['IT_VBZ']
Waitress (jen) was nice but we waited very long for the food. Food also not too tagreasy. Ordered the chicken crepes and were warm when they came out.,BERTAttackLi2020,0,[]
"The waitress couldn't tell me which Shock Top they had on tap, and didn't know that a mudslin isn't always a freezing drink.\n\nAnd thanks place only takes dollar.\n\nfuut this spot.",BERTAttackLi2020,0,[]
"a neighborhood joint.  Great birds,  good gas and the friendly service! dear that you can do b much any match at any point here, there are soooe big friggin tv's!",BERTAttackLi2020,0,[]
"Pretty strange for a sports bar. superior line, higher end quality and consistency with everything we're tried here! only their steamed veggbeans are amazing. guess their mango medium sticky nuts! grenade! Great service and drinks.",BERTAttackLi2020,0,[]
"When I am having a sugar craving after busted out a gbeetuan myself run, I hit this place up. Muffins, cupcakes, all sort of gfettonage inducing items.",BERTAttackLi2020,0,[]
"in, but I posted a pic of a funny thing posted on their one.",BERTAttackLi2020,0,[]
"Was a great place to eat, now food is lean, and it doesn't taste like it used to. Used to have a more of a homemade taste, now tastes like Costco business center. Sad. I loved going here.",BERTAttackLi2020,0,[]
"here is a beautiful chow dining club - my dislike it.  \n\nThere are many different tasty dishes to go from.  It's offered with high fare and limited options too, so it makes for a a dining experience. ;)",BERTAttackLi2020,0,[]
"Alway out of somethin and what moles it worse is the toll 39cent. more to with my. Debit cards , this here one to help with it .",BERTAttackLi2020,2,"['PRP_JJ', 'POSSESSIVE_DETERMINER_SENT_END']"
"of! Best bag, for a low fare! Great for breakfast, way odd that its aasin food place by the afternoon.",BERTAttackLi2020,0,[]
The best burger king I ever been to ! I love burger king and the wackest one is by my house (this one). Its empty for a lot and the employees seem careless. Service is slow  even if your the only customer. Food isnt fresh . Shameful.,BERTAttackLi2020,1,['PRP_PAST_PART']
"The donuts were pretty good. I'd definitely come in the morning when they are fresh because by the evening time, they're a very stiff.\o\nPick your fancy, they are all right.",BERTAttackLi2020,0,[]
"I have been going here since I was a kid, only donproducts ever! Crumb dono is good, but all of their donuts are better, they have donut holes, thai tea and coffee drinks. The same people have been working here for as long as I can remember.",BERTAttackLi2020,0,[]
"beautiful kitchen, good decor! to go! 4.50 for breakfast croissant sandwich. very expensive and worth it...",BERTAttackLi2020,0,[]
can two have to give 5 star?  This is the best Macdonalds in the Valley. Avoid it if you can.  Worst management & staff imaginable and all follows from that.,BERTAttackLi2020,1,['TO_VB_CD_NN']
t good and they do! The nachos are excellent and they put the cheese sauce in its own sauce and is more than just for an extra side of chips. Most locations are cash only which can be a bummer,BERTAttackLi2020,0,[]
"a sammiches. Plain n simple, mein. As good as jimmy John's but this place has nothing on CHEBA HUT. \n\nThe sandwiches are tati, price is ok. This place smells subway any day.",BERTAttackLi2020,0,[]
"maricopa.gov\nFood Inspection report, Jan 2013 rcvd a \""""C\"""" ratings.\nObserved accumulation of black organic slima mold in interior of ice machine in back kitchen area. \n\nI am is wanda out!",BERTAttackLi2020,0,[]
This place is great.  Wanted Pork Quesadillas but was told they don't make them even though it was on the menu.,BERTAttackLi2020,0,[]
Small basic hair shop which is not what I want.  I just want my hair cut and don't need all the other w.s.  which is great.  Reasonably priced and quick.  is good!,BERTAttackLi2020,0,[]
"a places is brand old, clean, and reasonably priced.",BERTAttackLi2020,2,"['A_NNS', 'AGREEMENT_SENT_START']"
the to the ride through just for an ice cream cone and I was discovered that they weren't selling at cream. so we pulled up to check for the car in front of on to get there stop we saw the worker hand them an    os and come..,BERTAttackLi2020,0,[]
"I was here as a shy newly married daughter. i helped me to pick out the gown I wanted and then recommended some that I maybe enjoy. but if I don't buy my dress there, me i do it to someone in the wedding hall.",BERTAttackLi2020,0,[]
"Even though it gets really busy, it has nothing you need and you never spend more than 20 dollars!  They get some really bad deal on fruits and they are never the same.  The staff is also really nice and helpful",BERTAttackLi2020,0,[]
"We know this place! no produce around and inexpensive. good lots of locals produces like honey, salsa and thai fruits. do you shop in the east valley your nuts not to shop here.",BERTAttackLi2020,0,[]
A very small counter with good produce. The blueorchards here are nice and cheap. who might care to visit their coffee shop. ..just made.,BERTAttackLi2020,0,[]
Very strong food!,BERTAttackLi2020,0,[]
"I have heard wonderful things about Sushi Kee for some time now. We finally made our way in and we were not impressed. We ordered the edamame, shrimp tempura and the murphy roll. All items were very flavor. and something we would order again.",BERTAttackLi2020,0,[]
"Nice waitresses. Fun place for old people,  food isn't particular.",BERTAttackLi2020,0,[]
"three stars is all my want this space because of service. I really like the suspace here but after more then one really bad experience with the service, my high will has run out. Now I just like the space.",BERTAttackLi2020,1,['MD_BASEFORM']
"I should be a bit biased since I've known the Barleen family for many years, however, this show is wow! Very young folk!",BERTAttackLi2020,0,[]
OK: I like the Ren contest. so to have a T jersey from 1991 which is in very bad condition. i one quibble is that it get so city crowd; eh right. I still do at the once a years. :),BERTAttackLi2020,1,['A_NNS']
Pretty better food....come during 12 to 230 for their lunch menu..the price is alot better,BERTAttackLi2020,0,[]
We always love the patio seating. The food is always fresh and good. always had a bad experience with the staff or food at all. We come every now then for lunch.,BERTAttackLi2020,0,[]
"I prefer there traditional baked pastries, they usually have a great taste and when i's making burritos this is the only there I goes for the tortillas.",BERTAttackLi2020,1,['NON3PRS_VERB']
Burrito Express is a popular side for a Mexican lunch. It is very famous from the local taco stand (Filiberto's or Amado's) but that does not say that it's not as good. The tortillas are extremely tachow.,BERTAttackLi2020,0,[]
where she wanted beauty products or was just in the mood to shop I wouldn pop in here before or after Walmart to look around.  They never have good sale stores and the clerks  are very nice and helpful!,BERTAttackLi2020,1,['MISSING_APOSTROPHE_T']
"great boutique service at this location. i'd lost minutes of how multiple women do drive home, only to know that my don't have all my purchased. I will run out of my way to escape this boutique.",BERTAttackLi2020,0,[]
"Came out and filled a several of dead outlets at my condo; got me about what was gone on and what the correction was, and finally offered to push me through it over the call instead of coming out for a service call!  all company with reasonable rates.",BERTAttackLi2020,0,[]
of service.,BERTAttackLi2020,0,[]
My personal favorite for Mexican food.  Consider giving this a two star as the beer here is horrible at best.\n\nThe beans are great as is the rice.  I love the enchiladas and the spicy chicken is also very good.,BERTAttackLi2020,0,[]
"I hate elmer'chicken.  Try the strips and sauce they are different but so good. They have great green chili burritoes, shredded beef tapieces are not a  favorite of mine. Avoid going here at lunch time mon thru fri it is very food with chandler high kids.",BERTAttackLi2020,0,[]
"did an incident with a raroofsystem blow out while we was down the street from them so we thought to give them a shot. there were very nice, gave me what was wrong and what needs to be done and took cared of me very slowly!",BERTAttackLi2020,1,['PERS_PRONOUN_AGREEMENT']
"and their pizza is awesome, but the Italian beef sucks, as does the service.  I would not order the olive based on those facts.",BERTAttackLi2020,0,[]
"The brow lady, Nicky has gone to the AZ state board many times for lashes and waxing brows by a certificate! This is not how the original owner (Jennifer) would have wanted it. This place should be sold down!",BERTAttackLi2020,0,[]
Delivery made time.  Pizza wasn't hot and barely any toppings on it.  Domino's is so great.,BERTAttackLi2020,0,[]
"the bang for the buck, mostly a young crowd, has a cool Mexican cantina feel.",BERTAttackLi2020,0,[]
Been to the concerts this season. Can't understand the artist words when they sing. Ushers are RUDE! won'd be back again!,BERTAttackLi2020,0,[]
a here a couple of times... had the Pad noodles with Chicken and Shrimp both times because it was so chicken.  not had the suese and can'no speak to me else.  except that floor chinese was soooooo sweet with just enough spice and just enough tanginess.  yuza!,BERTAttackLi2020,0,[]
Selection was extensive and the fabrics were all diverse. one bad bit is that the salespeople are rude and don't just bother to greet me when I'm standing right in front of them and they didn't even have any other customers there!!!,BERTAttackLi2020,0,[]
"The drinks are good, the baristas are friendly and do a nice job. I hate the staff. They make me smile that night!   The layout odd. No inside seating and limited outside seating.",BERTAttackLi2020,0,[]
"fancy continental breakfast for $200.00 a night?! The pizza was good though. you would think just an nice hotel, not bad.",BERTAttackLi2020,0,[]
Great barbecue barbecue...but that is about it.  called last tonight and the highlights of my meal was the bacon on the nato approment.  then tried their favorite cocktail duck alfredo...what a thing that was....had no smell and wasn't burned.,BERTAttackLi2020,0,[]
"the only is the food delicious but the service was amazing! We ordered the meat and cheese platter with a caprese salad. It was the perfect combination for a hot night. We took our time, enjoyed the food and we constantly felt interrupted. Now it's your turn!",BERTAttackLi2020,0,[]
.'w a Mall and it's a typical AE shop.  Service was good as I was met with a greet and questioned by the if my required support.\e\nalwas nice denim and they had bought in my size.,BERTAttackLi2020,1,['A_INFINITIVE']
not disappointed. lol it was just ok...,BERTAttackLi2020,0,[]
Just had an asain casket treat us rudeto .   Why we did nothing wrong.\n\nAll we did was ask him about different shots and what was better he said if we were intoxicated and wouldn't sell them to us,BERTAttackLi2020,0,[]
"What a heart of a club in old resort scottarizona. with it all from ambiance to serving. They use as many local products as possible, great bruch sparkling wine selections. Prices are high and portions well on. This resort is must tries, ever will be heading there again!",BERTAttackLi2020,2,"['BE_MD', 'MD_BASEFORM']"
I hate this place. The best selection in the valley with the most knowledgeprofessional staff.,BERTAttackLi2020,0,[]
"Air conditioning was not functioning at a summer event called WINTERFEST.  Seriously?\n\nIt may be an okay place to go to see an occasion, but I wouldn't risk planning an date there.  great time event.",BERTAttackLi2020,0,[]
"It's been how many months, and the A/C still isn't fixed?! Major fall! Nice new place...just need to get their life together!",BERTAttackLi2020,0,[]
the and not very bad.,BERTAttackLi2020,0,[]
I was thinking for a good mexican meal but instead went to the Olivos!  The ambiestyle was ok; the food good.,BERTAttackLi2020,0,[]
"I generally don't cross the difference between Los olodos and Taco Bell except that,\n\n1.Taco Bell doesn't charge 15$ for a plate of bad nachorolls, and,\n2.At least when they ignore me at Taco Bell I can honk my nose.\n\nEither way, you're best off at chipoto.",BERTAttackLi2020,0,[]
the took all of the required brokers courses from Arizona School of Real Estate. liked the classes and the instructor were nice. were having long experience of experienced and taking the basics of the estate to the classes.,BERTAttackLi2020,0,[]
Tiffany did make a change and this time the service was great! I had a very good memory so bought another pair of rings after returned the first pair. Very bad this time!,BERTAttackLi2020,0,[]
a be bad - but to have more stuff than he can handle.\nCalled and left a note that the heater in my Phoenix house had quit.  Left my number.  an back.,BERTAttackLi2020,0,[]
This is an oldie but goodnot. The good Happy hour in Scottsdale. Get there early because it is up fast. If you got the chance look at the bar and talk with javier (guido) you be able to tell what I mean!,BERTAttackLi2020,0,[]
"to have been a local over 1995 and I do expect going to any other auto repair shop in the Valley!  a mechanics have a three of my vehicles running.  independent, pro, neutral.   That's Whitey's to me.",BERTAttackLi2020,0,[]
"Convenient and no. Slightly higher price than other 'drive-thrus' but the portion size is relative. Even at the drive through I wait a little while, but honestly- it's worth it - which says alot!\n\nI will still keep going down.",BERTAttackLi2020,0,[]
i fax pizza place in town. jalapo\u00f1e/pepperitalian way to go\n\nbess pizza in town\n\niv you havenz returned to joe'joe and left the town. it missed the quality olive which this town offers.,BERTAttackLi2020,0,[]
A-mazing. My choice.  This would be my last meal.  amed.,BERTAttackLi2020,0,[]
"Extremely good customer service, \""""management\"""" with typical fast food worker \""""i don't care\"""" attitude.",BERTAttackLi2020,0,[]
"I was disappointed when they gave me the sale time for my return on a known defect thing that they place on sale since it was missing (Wallflower Night Light).  In these cases when it is known to be defect, they should return at full price.",BERTAttackLi2020,1,['BE_VBP_IN']
It's PF change.  It's not americanised asian diet.  What else is there to do.,BERTAttackLi2020,0,[]
"Sadly, my will probably soon be able to lunch at this place again.  Eight months after I ate my take-out from P.g. Chang's, I either 1) suddenly came down with the stomach of or g) gotten diet poisoning.  Siu Wok is different, though.\n\a:(",BERTAttackLi2020,0,[]
is very pleased with this place but came here for Mother's Day.  16 people. Made reservations using open table for 7:15. It's now 8:50 and still don't have food yet. Very happy. They obviously overbooked and couldn't handle it.,BERTAttackLi2020,0,[]
"In common with my brevity, my fare, service a little slow at times.\nmy sticky rice a must.",BERTAttackLi2020,0,[]
"Great ambience, okay service, no hungry. Food was typical \""""fusion,\"""" heavy on the new-ethnic influence, kind of like a Thai-inspired PF Chang's. Definitely not terrible but I won't go down.",BERTAttackLi2020,0,[]
"in Mexican cuisine ...awesome food....and our waiter was put on the ball...stood outside on patio which at night is terrific...lighting ....burning places .......heators to hold you warm...causing and cooling.....pricing on tab very priced for all that you get....as will says this place is \""""bomb.com\""""",BERTAttackLi2020,1,['MD_BASEFORM']
it'isn there for a no!  in chile is excellent.,BERTAttackLi2020,1,['MISSING_APOSTROPHE_T']
"oh! Football!!  a place to throw back a few with friends!  Food is good, but the in need to get upgraded and the some of the TVs for that matter.  for and all it is a huge establishment to watch and watch sports\n\nThanks Zipps!!",BERTAttackLi2020,0,[]
"The blue wings ever, just hope you couldn't smoke on the patio.",BERTAttackLi2020,0,[]
the had a party of 5. Five out of the steakwe had problem with one down at. great tasting. The management was not apologetic at all. not disappointed.,BERTAttackLi2020,1,['THE_THEY']
me have definitely had a bad dinner at el Sal's. This is the type of restaurant place that has you unbuttonding your pants at the end of your food AND taking left overs to! fine wine selection too!,BERTAttackLi2020,0,[]
"Gotta hate ANY bar in old town that is almost devoid of scottstitutes.  I didn't see any bimbettes wearing the traditional old town scottstitute uniform (bleached blond hair, FMPs, and a black spandex mini)\n\ngreating place.  better hanging outside and lots of good corners inside.",BERTAttackLi2020,0,[]
"Definite dive bar in Scottsdale, but club all the same.  there bars and the bartender. were like amusement!  Cheap place and nice people watching...fun place for a night grill!",BERTAttackLi2020,0,[]
the bar in scottsdale...it's very low down and not full of scottlocal shit bags...i will never go return to tts for a beer....they have a fantastic jukebox and an ample selection of craft ales including my favorite arrogant bastard ale..so come down and enjoy thefun and shenanigans of tts,BERTAttackLi2020,0,[]
In 18 years of sushi eating Ra is 1 of 2 places I have ever sent something for.  Review complete.,BERTAttackLi2020,0,[]
I know to loved the place. However the past few times I've been the su. just hasn't been normal quality or flavor. They do have a good happy hour. Cool place to stop and grab a drink with and enjoy the atmosphere. I hope they get good.,BERTAttackLi2020,1,['TO_NON_BASE']
Go for family hour.,BERTAttackLi2020,0,[]
"The sushi is just at above average.  The service from the wait staff is good, but the sushi chefs themselves border on rude.  Super inexpensive.  If you need a sushi fix, don't care about the service, and are poor, then this is for you.",BERTAttackLi2020,0,[]
"Most is, responsiblecommoresponsible staff and I only have to wait more than 5 minutes when I get there.  most recommended, they know their crap!",BERTAttackLi2020,0,[]
a family has been eating here for 13 years. We come from New Mexico and our Mexican food is different. We take it here...almost of family. The patio is open for margaritaand any hour. orders are half here for cocktail hour :),BERTAttackLi2020,0,[]
not hot!  Mussels were super.  Linguini with clams and 4 cheese rigatoni also.  Needs better selection of craft beers.,BERTAttackLi2020,0,[]
"I hadn't been here in about 6 months. Since then they got a new manage.  The restaurant was clean, the service was good and the food quality was significantly lower than my last visit. I won't be out until there is another change of management.",BERTAttackLi2020,0,[]
Let me tell you something; The service in this place is so great I just walked out.  some says.,BERTAttackLi2020,0,[]
the you and nice good of service. bastards took a couple links out of my watch and now it wears rs. :),BERTAttackLi2020,2,"['DT_PRP', 'PLENTY_OF_NOUNS']"
A lot better than Starbucks... miss the hazelup iced coffee drink.  I constantly search out at starbucks wherever my going. I only seek Starbucks if there is no starbucks bean.\n\nThe chai what latte is is vastly different than Starbucks.,BERTAttackLi2020,0,[]
"Why do mall like this there? Does anyone in Arizona really need more brightly colorful, tacky tchotchkes? It looks like Elton John threw up in here and then Liberace tried to cover it up by bedazzling everything.",BERTAttackLi2020,0,[]
I came her the other day with Abu J for a last stroll.  there is green and charmingand quimodern all at the same a.  lot'th of little roads to breeze on and whimisms designing to go in.  We will definitely be down for a bell soon.,BERTAttackLi2020,1,['THE_SENT_END']
"We stayed recently in a very nice resort. Beautiful decor -- with the stucco floors in the entry, bathroom & powder room. truly experienced the spa and pool here. Standard the level of service.",BERTAttackLi2020,0,[]
I wrote my elaborate review under Sanctuary Spa.  This place is near hell.,BERTAttackLi2020,0,[]
"I hate this trading joe! First, all trader joes are amazing with their prices. $3 for an amazing Greek salad?...no! This one however is always cleaner and has exceptionalstaff gorgeous staff who are never happy and in a better colours, and who are never willing to help!",BERTAttackLi2020,1,['A_NNS']
I have been to tangleup many times and i does an is job with a shamspray all dry for me.  She's a doll!,BERTAttackLi2020,0,[]
Great atmosphere ok in cream and burgers common staff best DQ around looking boat to come back again,BERTAttackLi2020,0,[]
"5 stars for the inbianatmosphere, four stars for the cocktail and service.  Zero or minus stars for the vastly overprouredds small portions of food that had no proper spicing or taste.  Our table of five agreed that the experience was \nn ever going back to Lon's.",BERTAttackLi2020,0,[]
to a nice place. We felt very invited.,BERTAttackLi2020,0,[]
"great customer services. i't just use ups! very helpful at all, didn't work with me at all and didn't care that u was going to ups.",BERTAttackLi2020,0,[]
"I live down the street, and would love to be supportive, but the last time I was there, it was good food at above average prices.",BERTAttackLi2020,0,[]
"a other yelp. and had the ribs, salad and baked potato soup. rib were a huge strike. hot potato soup was delicious and very filling. Croissant was also good. food service was great. Your cup will no be filled!",BERTAttackLi2020,1,['MD_NN_VB']
Really an good course that was very easy. The bummer was no alcohol cart when we played Saturday and it was 100. I would not course here again.,BERTAttackLi2020,0,[]
"I enjoy good Persian food. This place is good.  Cherry food misses the mark, but everywhere else is deliciousexpensive. Very expensive too.",BERTAttackLi2020,0,[]
"I love the humsnails from here! we do not like their food. I go quite once but,  to only eat the hums! great!",BERTAttackLi2020,0,[]
Ordered #4 on the menu. Extremely disappointed. Four pieces of hard cow... and 99% of the dish rose barley. and def. Will soon come again.,BERTAttackLi2020,0,[]
