TEXT,ATTACK,NUMBER_OF_ERRORS,ID_ERRORS
"Best caprese pizza in madison hands down!  Fresh ingredients, straight Italian. Open late too!",BERTAttackLi2020,0,[]
"The food and service were great! This is a cozy, intimate place perfect for a date night, but may not work so well for large groups",BERTAttackLi2020,0,[]
Food is decent to good.  I have gone there three times for take out for my staff and the orders were completely screwed up three times and when I our someone else tried to correct the order they were incompetent or hostile.,BERTAttackLi2020,0,[]
doesn't deserve a star..not a great Insurance group.don't bother signing up I was a member for 2 years then what did u guys do I got laid off and denied my claim...don't waste your money.,BERTAttackLi2020,0,[]
Food is good but the WiFi is HORRIBLE. Don't expect to get anything done at 56k.,BERTAttackLi2020,0,[]
"I like the simple, yet classic decor and the friendly staff. There are some fun things on their menu, like pumpkin pancakes and nutella. They also donate food to the local food pantry and I appreciate their efforts to avoid waste.",BERTAttackLi2020,0,[]
Pizza is good. \nI order the fish for lunch sometimes. It has gotten progressively worse. \nSoggy fries and 1.5 hours delivery times. Last time I order here.,BERTAttackLi2020,0,[]
Love the location! I work in the Capitol so it is nice to have a place to go over my lunch break. I found this spa and just love it! Everyone is very friendly and professional. I have had several services done and never a disappointment.,BERTAttackLi2020,0,[]
"I've always been a fan of this place, but I tried the rubin the other day and I can't stop talking about it.  Just perfect.  I do wish they served fries with the sandwiches.  Considering the no-fries factor I guess the prices are a bit high.",BERTAttackLi2020,0,[]
The bedding was AMazing!!! Tv is too slow as in every Sheraton. Too much chlorine in the pool......the service and rooms make up for it. Try staying on a private floor....the club lounge has complimentary breakfast and happy hour snacks! Worth the extra,BERTAttackLi2020,0,[]
"The only Asian market in Madison. Good location 'cos it's right down town. Good price too. \nRe to someone else's review earlier, they accepted credit cards now. \nI'm glad that they have a store like this for such a small town like Madison.",BERTAttackLi2020,0,[]
"The staff is really nice, and it is a cute little shop, but OMG flies galore!  Flies crawling all over the doughnuts, flies dive bombing all around the store.  The only thing this place needs to complete it is Jeff Goldblum.",BERTAttackLi2020,0,[]
Hands down the best donuts in Madison.  I love the chocolate cake donuts.  I work only a few blocks from there and drive past it going to/from work.  It takes a lot of self control not to stop there :P,BERTAttackLi2020,0,[]
First time and did the drive through.  Only problem was getting around the food supply truck  :)   Order taker was super nice and the barista was great too!  Super yummy latte!,BERTAttackLi2020,0,[]
Large clean room.  Booked through hotels.com about an hour before we arrived and got the best price.  Breakfast had a good variety.  Staff was friendly.,BERTAttackLi2020,0,[]
"Eh! Taste fresh for take out, I guess. I ordered the Spicy Basil with Beef. The sauce was spicy, and the vegetables were fresh, well-prepared, and plentiful. A little too plentiful. I only had a small portion of beef in my meal so I won't be returning. :-(",BERTAttackLi2020,0,[]
"My son was signed up for one of their programs, and without notice they changed the time he could participate from evening to morning (before School!).  Total disregard for how unannounced changes will impact families.",BERTAttackLi2020,0,[]
I normally just use the drive thru. I always have a good and fast experience (except if the person in front of us orders 40 tacos). Person taking orders seems to be always pleasant and gets the order correct.,BERTAttackLi2020,0,[]
Very Cheep Management! Really will charge you for the littlest thing's. Eg. Ask for a tiny cup of sauce. Look carefully at how cheap management is. Sadly customer is not a concern.,BERTAttackLi2020,0,[]
"Been there three times in 2 years, always disappointed by the quality of both food and service.",BERTAttackLi2020,0,[]
Came here to get a flow master exhaust put on my husbands new truck. Service was fast! In and out less than 45 min. Total $210. The guys there were nice. Family owned business.,BERTAttackLi2020,0,[]
"Great service. Got me in next day, dropped off first thing in the morning. Received call by 1030 my car was ready for pick up. Services received: oil change and tire rotation.",BERTAttackLi2020,1,['PICK_UP_COMPOUND']
"If you like to get ripped off,lied to and cheated, then this is the bike shop for you. Prices are insanely marked up and service is by far some of the worse I've ever seen.",BERTAttackLi2020,1,['CONFUSION_WORSE_WORST']
Never seen slower serving speed. Sat and waited there for one whole hour and no dish was served. Left swearing we would never return.,BERTAttackLi2020,0,[]
A small coffee is now $2.50 \n\n\n\nLol.,BERTAttackLi2020,0,[]
"great flight to OC...quick and quiet, the way it should be :)",BERTAttackLi2020,0,[]
"Pretty rough shape and ugly to boot. Most muni courses better than this one.  Lots of dirt - ugly.  Fairways clumpy,  Course is boring.  One water hole.  Zero doglegs.  Minimal bunkers. Can't think of a reason to play this again or recommend it to anyone.",BERTAttackLi2020,0,[]
Kind of a forgettable experience as far as Irish pubs go. I don't remember much about it. Bland at best...,BERTAttackLi2020,0,[]
This place just doesn't feel very comfortable.  I get a very odd feeling when I am in the restaurant.  It is like eating in a fishbowl.  Everyone seems to have an air of snottiness.  Food is kind of pricey.,BERTAttackLi2020,0,[]
"Yeah, this Hertz location has it down.   Being located with the other rental car agencies makes it so easy to drop off the car and get back to the airport.   \n\nThe rental yard is covered, clean and secure.   I like this place.",BERTAttackLi2020,0,[]
"I'm a vegetarian, but even I still can't decide when I come to Lo-Lo's.  The food is just a big juicy heart attack waiting to happen, but by God, if you're gonna go, go out in style.  Love!",BERTAttackLi2020,0,[]
I've grown up on Roscoe's Chicken in waffles but I enjoyed this place so much more. Plus you don't smell like chicken when you leave Score!,BERTAttackLi2020,0,[]
"Service is okay. Mac n cheese sucked, noodles were mushy and it was chalky. The Catfish was bland. The chicken and gravy was good, and the Kool aid in the jars was kinda cool and unique. Overall, disappointed.",BERTAttackLi2020,0,[]
"Food was decent (blackened fish sandwhich) but like the other reviewers, service is EXTREMELY slow. It was even difficult to order drinks... They are sorely understaffed. Happy hour prices are decent but I wouldn't come back due to the service.",BERTAttackLi2020,0,[]
"I have been going here for years. LOVE the food. \n\nProblem; on our order made this week (delivery pizza & wings) our entire family AND extended family got food poisoning. (there is no way it was a bug, only people affected were those who ate chicken wings)",BERTAttackLi2020,0,[]
"interesting, fun, and CHEAP!!! seriously, $5 blue moon pitchers?! AMAZING!!! ladies, don't feel ashamed to drink out of the pitcher or that the bartender can't hear u...its ok...its only worth it! lol",BERTAttackLi2020,1,['ITS_TO_IT_S']
"Great fish and chips! DELICIOUS fried mushrooms. The the burgers are just OK. \nTheir condiment bar always seems fresh too. I docked 1 star because the bathroom has a funny smell. Can't quite pin point it but ya...not very pleasant. Other than than, pretty darn good place to eat.",BERTAttackLi2020,0,[]
"Pretty good, a bit dirty and it definitely needs a new coat of paint on the front, but the food tasted fresh and the staff was very friendly. I'll go back when I'm craving Vietnamese in this area.",BERTAttackLi2020,0,[]
I really like the food here. But I also like the staff they're really attentive and everybody has a great attitude. I've only been here once so far but I know I will certainly be back.,BERTAttackLi2020,0,[]
"Good margarita's, good ceviche, and an awesome server; Aaron. Would come back for another visit:)",BERTAttackLi2020,0,[]
"A friend recommended Char's. WOW!! Had a great time. The live band Soul Power were excellent, excellent, excellent.  Need I say more.... LOL.",BERTAttackLi2020,0,[]
"I guess the mantra for Staples' associates is the same for The Walking Dead - \""""run and hide\"""". I am waiting now because an associate started to help me ship a package, then took off mid-process. Ummm... bye?\n\nToo bad it's the only office supply store around.",BERTAttackLi2020,0,[]
"Do yourself a favor and go elsewhere!  3 hours for a \""""partial highlight\"""" I went running out of the salon with wet hair! Worst experience in a salon ever...",BERTAttackLi2020,0,[]
Always worth the drive,BERTAttackLi2020,0,[]
"Ew, never again.",BERTAttackLi2020,0,[]
"Guys watch your CASH, bartenders always try to rip you off. When they get a large $50 or $100 dollar bill they try to give you change for $20.  They treat you like crap. telling you: \""""What do you want?\"""".",BERTAttackLi2020,0,[]
"It's bland old white people food, if you like that sort of thing ;) Sort of like a more pricey version of Denny's.",BERTAttackLi2020,0,[]
The food is always been amazing there and they have great deal\nWhen my wife wants to go out to breakfast that is where we go\n\nThe omelettes are the best,BERTAttackLi2020,0,[]
"Phoenix needs Mary Coyle and Sugar Bowl because, if anything, they serve as a tasty time capsule to another time.  It also helps that Mary makes the best raspberry shakes this side of Bear Lake, Utah.",BERTAttackLi2020,0,[]
Nothing special here just over priced Mexican food. Got two breakfast burritos and paid $15.00.,BERTAttackLi2020,1,['OVER_COMPOUNDS']
Place has not been cleaned since 1972. Decore from the same era. Full of drunken slobs. Smells terrible.,BERTAttackLi2020,0,[]
I called and called and no one answered. Tried three times.  Is this pace even open?  Pretty sad.  Had to go elsewhere and they got our order wrong.  Open to new restaurant ideas for Thai soup. The best for me when I am sick!!,BERTAttackLi2020,0,[]
"Delicious no lettuce salads - except they need to chop their cucumbers smaller. Very yummy food overall. Hate the seating atmosphere. Everyone is on top of each other and not in a good way. But, you can get it to go so thats a bonus.",BERTAttackLi2020,0,[]
I tried it for the first time it's the worst pizza ever it make me sick I'll never go back there!,BERTAttackLi2020,0,[]
I think the dim sum was pretty good but their service was alright.  for some reason they seemed pissed off when they were pushing the dim sum cart.....,BERTAttackLi2020,0,[]
"Real Mexican food. The tortas are wonderful and reasonably priced. If you have not had a Mexican sandwich before, let me introduce you to The Torta. Carne asada, lettuce, tomatoes, onions, avocado, on a soft roll. No mustard or mayo. Yummy and a $4.99 a filling lunch.",BERTAttackLi2020,0,[]
Delivery boy never showed up. Manager does not seem to care.  Not recommended,BERTAttackLi2020,0,[]
Great beds! Good prices. Ok service .. Huh? Duh? Wha? I work at a tanning salon and last year at band camp.....,BERTAttackLi2020,0,[]
Shrimp fajitas and fresh tortillas make up for the lousy sides and the okay salsa. Best shrimp fajitas I've experienced to date although that may just be the MSG. Wish they would step up there sides though.,BERTAttackLi2020,0,[]
"Love the handmade tortillas!  So scrumptious.\n\nThe queso is awesome, but severely overpriced ($4?  Come on).\n\nUsually always get the shrimp fajitas to share; only tried a menu item once, and it was good.\n\nLove it here; just not a fan of walking out smelling like grilled onions.",BERTAttackLi2020,0,[]
"Come hungry!!! The veggie fajitas are amazing!!! :) Onions, red & green peppers, black olives, zucchini, cheese & pico + sour cream. Awesome! Tortillas are fresh and I can't wait to go back!!!",BERTAttackLi2020,0,[]
Went on Tuesday and got food poisoning later that night. Had the sirloin n shrimp. I am so exhausted from all the vomiting.  Never will go back.,BERTAttackLi2020,0,[]
Saturday night. Opening weekend of Spring Training. 1 chef. Long waits between food delivery. \n\nAyce is limited in variety unless you really like California rolls. There are 5-6 different ones.,BERTAttackLi2020,0,[]
"Wish I could give this one star. I wasn't expecting much other than a sandwich/sub...unfortunately it was the most boring, limp and flavorless sub I think I've ever had. I'll definitely avoid Blimpies going forward in my travels.",BERTAttackLi2020,0,[]
"We were in from San Diego and all 6 of us loved our food. The portion sizes were huge, we could have shared. The service was excellent. And you can't beat 99 cent margarita's!! When we're in Phoenix again we'll definitely go here.",BERTAttackLi2020,1,['CD_NN']
Same experience as other Yelpers. Order is usually WRONG in one way or the other. Won't return here!,BERTAttackLi2020,0,[]
"First, I'll admit I'm a die-hard Taco Bell fan... but beyond that, I've always gotten great service from this location. They're always nice to me in the drive-thru and their service is usually quite fast. I recommend it all the time.",BERTAttackLi2020,0,[]
Always delicious. Really nice people as well. Only complaint is that the delivery takes a little while. If they delivered faster they would be the best.,BERTAttackLi2020,0,[]
Food is definitely authentic & very good. Salsa was too watery for my liking & not very zingy. Burritos were HUGE!!!,BERTAttackLi2020,0,[]
Great people and even better food!,BERTAttackLi2020,0,[]
"I've ordered twice from this location recently at different times of day, and not only was the estimated delivery time unusually long, but my pizza arrived nearly 30 minutes late both times.\n\nThe pizza itself was ok.",BERTAttackLi2020,0,[]
"Bamboo has the best orange chicken you can ever find. They use only fresh high-er quality foods. \n\nRoaches are not fun, but  the salad place next door went under so I imagine things are being stirred up. \n\nPlease try Bamboo for yourself.",BERTAttackLi2020,0,[]
Worst Ross ever!! Hard to find and it is always empty and never good finds. after a few trips I will not going back to this one!!,BERTAttackLi2020,1,['MD_BASEFORM']
Great little airport. It has a nice restaurant inside with neat model airplanes hanging from the ceiling. Nice little lobby too.,BERTAttackLi2020,0,[]
Joe has been taking care of all of my isnsurance needs for many years and his staff has done a great job notifying me ahead of time when something is overdue to avoid any issues. Thnak you Joe!,BERTAttackLi2020,0,[]
"Well, that was delicious. The Don, I think it was, with chicken, marinara and no green peppers. Sheesh! I just ate it 6 hours ago and I want another right now.",BERTAttackLi2020,0,[]
Good Pizza and Wings. I'd rather have Sardella's than Pizza Hut or Domino's.\nThey also have great week day specials.  Excellent customer service is a plus!!!!,BERTAttackLi2020,0,[]
Awesome! Honest and fair. Will do business again. I came from Gene's Auto Worx in Tempe.  Gene's is shady..,BERTAttackLi2020,0,[]
Manager : Lack of management skills and has no understanding about customer services/support. Need to learn how to treat customer with respect.  \n No more shopping at this store.,BERTAttackLi2020,0,[]
First let me say I'm a picky eater love good food a friend took me here so was not my first choice da price was good da food ? Let's just say my first and last time hopefully.,BERTAttackLi2020,0,[]
"Great food, terrible service - I recommend it only if your eating TO GO.",BERTAttackLi2020,0,[]
"Everything about these subs are great: the meat, the toppings, and even the bread is delicious! Its worth a trip just to read the signs and bumper stickers.",BERTAttackLi2020,0,[]
"Craig's Custom Upholstery re-upholstered my truck bench seat. They matched the original pattern however upgraded the fabric to leather. They also recovered the sun visors for me. Great workmanship, decent price, and they finished before I expected them to. I will go back!",BERTAttackLi2020,0,[]
"My family and I went up to Flagstaff to play in the snow! So we come into Town and spot a Sizzler.  Famous  chicken and their salad bar, prices for quality far over priced. Very disappointed !!\n.                                       Von Louis Thomsen \n                                             (623) 512-7060",BERTAttackLi2020,1,['OVER_COMPOUNDS']
"Usedto come here all the time in high school, but it has slowly become more and more ghetto. A decent mall, cheap stuff.",BERTAttackLi2020,0,[]
I love shrimp cocktail as long as the shrimp are de-veined. This place did not and I was unable to finish my $14 cocktail.,BERTAttackLi2020,0,[]
Meh... forgetful chain food... would like to give extra half star for the free peanuts.. and free rolls...,BERTAttackLi2020,0,[]
"Best pizza I've had in the valley. Ordered the Brothers Special Sicilian. It was so good I went back the following week. Both times I was there, the place was busy both dine in and take out. Staff was very friendly. I'll definitely go back!",BERTAttackLi2020,0,[]
Adopted my 4 month old Pit mix from here. They are very nice and easy to deal with. The doggy is very healthy and her check-ups are free! I am very pleased.,BERTAttackLi2020,0,[]
As writing this still stuck in the drive thru. Been here for about 15 waiting & still haven't gotten my food. Only taking cash at the moment which sucks!!! Really bad service,BERTAttackLi2020,0,[]
First time here. Well organized and clean. Very friendly staff. Reasonable prices and large space. Down side ... In rough neighborhood. Wouldn't come alone at night and definitely locked my car. Will come again.,BERTAttackLi2020,1,['DOWN_COMPOUNDS']
Amazing food and value - authentic and delicious. Very nice and hard working host - we didn't mind the wait as this lady works  real hard.,BERTAttackLi2020,1,['HARD_WORKING_COMPOUND']
"I'm very happy this place is in my neighborhood. Their water tastes great. They are open, it seems, all the time. Even some holidays, if I remember right. \nGood ole Thrifty ice cream and a smiling face too. \nFamily owned. \nBeats a dirty old machine. Any day",BERTAttackLi2020,0,[]
Waitress (jen) was nice but we waited very long for the food. Food also not too tasty. Ordered the chicken crepes and were cold when they came out.,BERTAttackLi2020,0,[]
"The waitress couldn't tell me which Shock Top they had on tap, and didn't know that a mudslide isn't always a frozen drink.\n\nAnd thanks place only takes cash.\n\nFuck this place.",BERTAttackLi2020,0,[]
"Awesome neighborhood joint.  Great wings,  delicious pizza and super friendly service! Love that you can watch pretty much any game at any time here, there are soooo many friggin tv's!",BERTAttackLi2020,0,[]
"Pretty surprising for a sports bar. Excellent variety, higher end quality and consistency with everything we've tried here! Even their steamed veggies are amazing. Try their honey medium spicy wings! Bomb! Great service and drinks.",BERTAttackLi2020,0,[]
"When I am having a sugar craving after busting out a gargantuan trail run, I hit this place up. Muffins, cupcakes, all sorts of gluttony inducing items.",BERTAttackLi2020,0,[]
"CLOSED, but I posted a pic of a funny sign posted on their door.",BERTAttackLi2020,0,[]
"Was a great place to eat, now food is greasy, and it doesn't taste like it used to. Used to have a more of a homemade taste, now tastes like Costco business center. Sad. I loved going here.",BERTAttackLi2020,0,[]
"This is a great Chinese food place - I recommend it.  \n\nThere are many different tasty dishes to choose from.  It's operated with good service and modest prices too, so it makes for a great dining experience. ;)",BERTAttackLi2020,0,[]
"Alway out of something and what moles it worse is the charge 39cents more to use my. Debit card , this place need to get with it .",BERTAttackLi2020,2,"['PRP_JJ', 'POSSESSIVE_DETERMINER_SENT_END']"
"AMAZING! Best bagels for a low price! Great for breakfast, kinda odd that its aasin food place by the afternoon.",BERTAttackLi2020,0,[]
The worst burger king I ever been to ! I love burger king and the wackest one is by my house (this one). Its empty for a reason and the employees seem careless. Service is slow  even if your the only customer. Food isnt fresh . Shameful.,BERTAttackLi2020,1,['PRP_PAST_PART']
"The donuts were pretty good. I'd definitely come in the morning when they are fresh because around the evening time, they're a bit stiff.\n\nPick your fancy, they are all good.",BERTAttackLi2020,0,[]
"I have been going here since I was a kid, best donuts ever! Crumb donut is amazing, but all of their donuts are good, they have donut holes, thai tea and coffee drinks. The same people have been working here for as long as I can remember.",BERTAttackLi2020,1,['THE_SUPERLATIVE']
"Great food, great decor! Must go! 4.50 for breakfast croissant sandwich. So delicious and worth it...",BERTAttackLi2020,0,[]
Does one have to give 1 star?  This is the worst Macdonalds in the Valley. Avoid it if you can.  Worst management & staff imaginable and all follows from that.,BERTAttackLi2020,0,[]
Pretty good and they deliver! The nachos are excellent and they put the cheese sauce in its own container and is more than enough for an extra side of chips. Most locations are cash only which can be a bummer,BERTAttackLi2020,0,[]
"Excellent sammiches. Plain n simple, delicious. As good as jimmy John's but this place has nothing on CHEBA HUT. \n\nThe sandwiches are tasty, price is ok. This place beats subway any day.",BERTAttackLi2020,0,[]
"maricopa.gov\nFood Inspection report, Jan 2013 rcvd a \""""C\"""" rating.\nObserved accumulation of black organic slime mold in interior of ice machine in back kitchen area. \n\nI am totally grossed out!",BERTAttackLi2020,0,[]
This place is awful.  Wanted Pork Quesadillas but was told they don't make them even though it was on the menu.,BERTAttackLi2020,0,[]
Small basic barber shop which is exactly what I wanted.  I just want my hair cut and don't need all the other b.s.  Carl is great.  Reasonably priced and quick.  Definitely recommend!,BERTAttackLi2020,0,[]
"This place is brand new, clean, and reasonably priced.",BERTAttackLi2020,0,[]
Went to the drive through just for an ice cream cone and I was informed that they weren't selling ice cream. When we pulled up to wait for the car in front of us to get there order we saw the worker hand them an    Ice cream come..,BERTAttackLi2020,0,[]
"I came here as a nervous newly engaged girl. Tiffany helped me to pick out the dresses I wanted and then recommended some that I might like. Even if I don't buy my dress there, I would recommend it to anyone in the wedding party.",BERTAttackLi2020,0,[]
"Even though it gets really busy, it has everything you need and you never spend more than 20 dollars!  They get some really good deal on fruits and they are never the same.  The staff is also really nice and helpful",BERTAttackLi2020,0,[]
"We love this place! Best produce around and inexpensive. And lots of locals products like honey, salsa and dried fruits. If you live in the east valley your crazy not to shop here.",BERTAttackLi2020,0,[]
A surprise small market with good produce. The blueberries here are great and cheap. You might want to check their chocolate section. ..locally made.,BERTAttackLi2020,0,[]
Very bad food!,BERTAttackLi2020,0,[]
"I have heard wonderful things about Sushi Kee for some time now. We finally made our way in and we were not disappointed. We ordered the edamame, shrimp tempura and the murphy roll. All items were very flavorful and something we would order again.",BERTAttackLi2020,0,[]
"Nice waitresses. Fun place for old people,  food isn't special.",BERTAttackLi2020,0,[]
"Two stars is all I give this place because of service. I really like the sushi here but after more then one really bad experience with the service, my good will has run out. Now I just avoid the place.",BERTAttackLi2020,0,[]
"I might be a bit biased since I've known the Barleen family for many years, however, this show is amazing! Very talented folk!",BERTAttackLi2020,0,[]
OK: I like the Ren Festival. I still have a T shirt from 1991 which is in very good condition. My one quibble is that it get so damn crowded; oh well. I still go at least once a year. :),BERTAttackLi2020,0,[]
Pretty good food....come during 12 to 230 for their lunch menu..the price is alot better,BERTAttackLi2020,0,[]
We always love the patio seating. The food is always fresh and good. Never had a bad experience with the staff or food at all. We come every now then for lunch.,BERTAttackLi2020,0,[]
"I love there traditional baked pastries, they always have a great selection and when I'm making burritos this is the only place I go for fresh tortillas.",BERTAttackLi2020,0,[]
Burrito Express is a delicious choice for a Mexican lunch. It is very different from the local taco stand (Filiberto's or Amado's) but that does not mean that it's not as good. The tortillas are extremely tasty.,BERTAttackLi2020,0,[]
When I needed beauty products or was just in the mood to shop I would pop in here before or after Walmart to look around.  They always have good sale items and the clerks  are very nice and helpful!,BERTAttackLi2020,0,[]
"Horrible customer service at this location. I've lost track of how many times I get home, only to find that I don't have all my purchases. I will go out of my way to avoid this store.",BERTAttackLi2020,0,[]
"Came out and solved a couple of dead outlets at my condo; educated me about what was going on and what the correction was, and even offered to talk me through it over the phone instead of coming out for a service call!  Honest company with reasonable rates.",BERTAttackLi2020,0,[]
great service.,BERTAttackLi2020,0,[]
My personal favorite for Mexican food.  Consider giving this a four star as the soda here is horrible at best.\n\nThe beans are great as is the rice.  I love the enchiladas and the spicy chicken is also very good.,BERTAttackLi2020,0,[]
"I love Elmer's.  Try the strips and sauce they are different but so good. They have great green chili burritos, shredded beef tacos are also a  favorite of mine. Avoid going here at lunch time mon thru fri it is very popular with chandler high kids.",BERTAttackLi2020,0,[]
"Had an issue with a radiator blow out while I was down the street from them so I decided to give them a shot. They were very friendly, showed me what was wrong and what needed to be replaced and took care of me very quickly!",BERTAttackLi2020,0,[]
"Maybe their pizza is good, but the Italian beef sucks, as does the service.  I would not order the pizza based on those facts.",BERTAttackLi2020,0,[]
"The brow lady, Nicky has gone to the AZ state board many times for lashes and waxing brows without a license! This is not how the original owner (Jennifer) would have wanted it. This place should be shut down!",BERTAttackLi2020,0,[]
Delivery took forever.  Pizza wasn't hot and barely any toppings on it.  Domino's is way better.,BERTAttackLi2020,0,[]
"Nice bang for the buck, generally a young crowd, has a cool Mexican cantina feel.",BERTAttackLi2020,0,[]
Been to 2 concerts this year. Can't understand the artist words when they sing. Ushers are RUDE! Won't be back again!,BERTAttackLi2020,0,[]
Been here a couple of times... had the Pad Thai with Chicken and Shrimp both times because it was so delicious.  Never had the sushi and can't speak to anything else.  But that Pad Thai was sooooo good with just enough spice and just enough tanginess.  Yummy!,BERTAttackLi2020,0,[]
Selection was limited and the styles were all ghetto. The worst part is that the salespeople are rude and don't even bother to greet me when I'm standing right in front of them and they didn't even have any other customers there!!!,BERTAttackLi2020,0,[]
"The drinks are good, the baristas are friendly and do a nice job. I love the staff. They make me smile every day!   The layout odd. No inside seating and limited outside seating.",BERTAttackLi2020,0,[]
"No continental breakfast for $200.00 a night?! The pizza was good though. I would say just an okay hotel, not great.",BERTAttackLi2020,0,[]
Great outdoor patio...but that is about it.  Went last night and the highlight of my meal was the cheese on the nacho appetizer.  I tried their signature margarita chicken dish...what a disappointment that was....had no taste and wasn't hot.,BERTAttackLi2020,0,[]
"Not only is the food delicious but the service was amazing! We ordered the meat and cheese platter with a caprese salad. It was the perfect combination for a hot night. We took our time, enjoyed the food and we never felt rushed. Now it's your turn!",BERTAttackLi2020,0,[]
It's a Mall and it's a typical AE shop.  Service was great as I was greeted with a smile and asked by staff if I needed assistance.\n\nAlways great clothing and they had plenty in my size.,BERTAttackLi2020,0,[]
not impressed. lol it was just ok...,BERTAttackLi2020,0,[]
Just had an asain casket treat us rudely .   Why we did nothing wrong.\n\nAll we did was ask him about different shots and what was better he asked if we were intoxicated and wouldn't sell them to us,BERTAttackLi2020,0,[]
"What a gem of a place in old town Scottsdale. Has it all from ambiance to service. They use as many local products as possible, great bruch sparkling wine selections. Prices are great and portions spot on. This place is must try, I will be going there again!",BERTAttackLi2020,0,[]
I love this place. The best selection in the valley with the most knowledgeable staff.,BERTAttackLi2020,0,[]
"Air conditioning was not functioning at a summer event called WINTERFEST.  Seriously?\n\nIt may be an okay place to go to see an event, but I wouldn't risk planning an event there.  Big time disaster.",BERTAttackLi2020,0,[]
"It's been how many months, and the A/C still isn't fixed?! Major fail! Nice looking place...just need to get their act together!",BERTAttackLi2020,0,[]
Disappointing and not very good.,BERTAttackLi2020,0,[]
I was hoping for a good mexican meal but instead went to Los Olivos!  The ambience was ok; the food bad.,BERTAttackLi2020,0,[]
"I really don't understand the difference between Los Olivos and Taco Bell except that,\n\n1.Taco Bell doesn't charge 15$ for a plate of bad nachos, and,\n2.At least when they ignore me at Taco Bell I can honk my horn.\n\nEither way, you're better off at Chipotle.",BERTAttackLi2020,0,[]
I took all of the required brokers courses from Arizona School of Real Estate. Loved the classes and the instructors were great. All having many years of experience and bringing various aspects of real estate to the classes.,BERTAttackLi2020,0,[]
Tiffany did make a change and this time the service was great! I had a very good memory so bought another pair of rings after returned the first pair. Very good this time!,BERTAttackLi2020,0,[]
May be good - but must have more business than he can handle.\nCalled and left a message that the heater in my Phoenix house had quit.  Left phone number.  No response.,BERTAttackLi2020,0,[]
This is an oldie but goodie. The best Happy hour in Scottsdale. Get there early because it fills up fast. If you get the chance sit at the bar and talk with Stephan (fabio) you be able to tell what I mean!,BERTAttackLi2020,0,[]
"I have been a customer since 1995 and I cannot imagine going to any other auto repair shop in the Valley!  The mechanics have kept three of my vehicles running.  Honest, professional, friendly.   That's Whitey's to me.",BERTAttackLi2020,0,[]
"Convenient and delicious. Slightly higher price than other 'drive-thrus' but the portion size is relative. Even at the drive through I wait a little while, but honestly- it's worth it - which says alot!\n\nI will definitely keep going back.",BERTAttackLi2020,0,[]
My fav pizza place in town. Jalape\u00f1o/Pepperoni way to go\n\nBest pizza in town\n\nIf you havent gone to Joe's and left the town. You missed the delicious pizza which this town offers.,BERTAttackLi2020,0,[]
A-mazing. My favorite.  This would be my last meal.  Amen.,BERTAttackLi2020,0,[]
"Extremely poor customer service, \""""management\"""" with typical fast food worker \""""i don't care\"""" attitude.",BERTAttackLi2020,0,[]
"I was disappointed when they gave me the sale price for my return on a known defective item that they put on sale since it was defective (Wallflower Night Light).  In these cases when it is known to be defective, they should exchange at full price.",BERTAttackLi2020,0,[]
It's PF Changs.  It's generic Americanized asian food.  What else is there to say.,BERTAttackLi2020,0,[]
"Sadly, I will probably never be able to eat at this place again.  Eight hours after I ate my take-out from P.F. Chang's, I either 1) suddenly came down with the stomach flu or 2) got food poisoning.  Siu Wok is better, anyway.\n\n:(",BERTAttackLi2020,0,[]
Normally very happy with this place but came here for Mother's Day.  16 people. Made reservations using open table for 7:15. It's now 8:50 and still don't have food yet. Very unhappy. They obviously overbooked and couldn't handle it.,BERTAttackLi2020,0,[]
"In keeping with my brevity, great food, service a little slow at times.\nMango sticky rice a must.",BERTAttackLi2020,0,[]
"Great ambience, okay service, boring food. Food was typical \""""fusion,\"""" heavy on the pseudo-Chinese influence, kind of like a Thai-inspired PF Chang's. Definitely not terrible but I won't go back.",BERTAttackLi2020,0,[]
"New Mexican cuisine ...awesome food....and our waiter was right on the ball...sat outside on patio which at night is terrific...lighting ....fire places .......heaters to keep you warm...causual and relaxing.....prices on menu very affordable for all that you get....as Meg says this place is \""""bomb.com\""""",BERTAttackLi2020,0,[]
It's popular for a reason!  Green chile is excellent.,BERTAttackLi2020,0,[]
"Boom! Football!!  Great place to throw back a few with friends!  Food is good, but the fries need to get upgraded and the some of the TVs for that matter.  All and all it is a fantastic establishment to relax and watch sports\n\nThanks Zipps!!",BERTAttackLi2020,0,[]
"The best wings ever, just wish you couldn't smoke on the patio.",BERTAttackLi2020,0,[]
We had a party of 6. Five out of six steaks had issues with one served raw. Horrible experience. The manager was not apologetic at all. Very disappointed.,BERTAttackLi2020,0,[]
I have never had a bad meal at Uncle Sal's. This is the type of italian place that has you unbuttoning your pants at the end of your meal AND taking left overs home! Great wine selection too!,BERTAttackLi2020,0,[]
"Gotta love ANY bar in old town that is almost devoid of scottstitutes.  I didn't see any bimbettes wearing the traditional old town scottstitute uniform (bleached blond hair, FMPs, and a black spandex mini)\n\nGreat place.  excellent hanging outside and lots of good corners inside.",BERTAttackLi2020,0,[]
"Definite dive bar in Scottsdale, but fun all the same.  The regulars and the bartenders were great entertainment!  Cheap beer and good people watching...fun place for a Saturday afternoon!",BERTAttackLi2020,0,[]
